"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average_Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"CANBK","EQ","14-Feb-2022","        251.50","        243.00","        248.50","        233.10","        233.30","        234.75","        240.36","   13572284","          3262249166.50","      76921","    3076954","         22.67"
"CANBK","EQ","15-Feb-2022","        234.75","        235.20","        248.80","        232.20","        247.50","        247.95","        239.31","   16312508","          3903689278.80","      93111","    2498674","         15.32"
"CANBK","EQ","16-Feb-2022","        247.95","        248.85","        250.85","        243.00","        243.40","        244.30","        246.99","   12589227","          3109390156.80","      62153","    2419623","         19.22"
"CANBK","EQ","17-Feb-2022","        244.30","        245.30","        246.50","        238.75","        239.45","        239.40","        241.92","    7285051","          1762415773.50","      40119","     626060","          8.59"
"CANBK","EQ","18-Feb-2022","        239.40","        238.55","        244.20","        237.15","        237.55","        238.25","        240.66","    9431843","          2269898122.50","      55413","    1193485","         12.65"
"CANBK","EQ","21-Feb-2022","        238.25","        237.55","        240.40","        232.15","        232.50","        232.95","        236.59","   13817283","          3268971522.05","      69524","    2418241","         17.50"
"CANBK","EQ","22-Feb-2022","        232.95","        221.00","        231.90","        221.00","        230.55","        230.45","        227.11","   15256952","          3465013908.35","      75845","    3794656","         24.87"
"CANBK","EQ","23-Feb-2022","        230.45","        232.00","        235.25","        228.20","        228.50","        229.15","        232.14","    8640472","          2005789803.70","      46017","    1526072","         17.66"
"CANBK","EQ","24-Feb-2022","        229.15","        206.25","        224.00","        206.25","        207.50","        208.30","        215.43","   20798209","          4480481242.90","     125540","    4952102","         23.81"
"CANBK","EQ","25-Feb-2022","        208.30","        216.00","        222.80","        214.00","        219.40","        218.45","        218.90","   16298297","          3567651721.60","      85351","    2674936","         16.41"
"CANBK","EQ","28-Feb-2022","        218.45","        216.50","        220.70","        214.35","        219.30","        219.60","        217.79","   12254727","          2668929067.45","      64339","    2150804","         17.55"
"CANBK","EQ","02-Mar-2022","        219.60","        217.85","        218.90","        212.20","        217.05","        216.15","        215.65","   10972135","          2366142990.85","      57134","    1620111","         14.77"
"CANBK","EQ","03-Mar-2022","        216.15","        219.60","        220.60","        213.75","        214.80","        214.95","        216.51","    9310428","          2015797647.35","      49355","    1308915","         14.06"
"CANBK","EQ","04-Mar-2022","        214.95","        213.75","        217.50","        209.30","        209.75","        210.15","        213.33","   14829510","          3163605874.65","      78617","    1899608","         12.81"
"CANBK","EQ","07-Mar-2022","        210.15","        205.50","        205.65","        196.40","        201.35","        200.85","        200.02","   15576434","          3115675268.35","      90623","    2871933","         18.44"
"CANBK","EQ","08-Mar-2022","        200.85","        201.00","        210.70","        199.50","        209.00","        209.35","        204.22","   20233877","          4132162675.90","     101604","    4005866","         19.80"
"CANBK","EQ","09-Mar-2022","        209.35","        211.50","        213.35","        208.50","        212.25","        212.00","        211.04","   14003051","          2955218622.95","      63230","    2634706","         18.82"
"CANBK","EQ","10-Mar-2022","        212.00","        219.50","        221.95","        213.05","        213.40","        214.40","        217.49","   17278570","          3757858889.75","      78680","    2474479","         14.32"
"CANBK","EQ","11-Mar-2022","        214.40","        214.00","        219.40","        212.50","        217.80","        217.95","        216.43","   10960139","          2372122089.15","      51658","    1861334","         16.98"
"CANBK","EQ","14-Mar-2022","        217.95","        218.00","        222.50","        215.20","        220.95","        221.15","        219.11","   12466233","          2731469159.90","      58443","    1777778","         14.26"
"CANBK","EQ","15-Mar-2022","        221.15","        221.15","        226.70","        217.65","        218.10","        218.90","        222.42","   14828169","          3298013485.15","      69728","    2261946","         15.25"
"CANBK","EQ","16-Mar-2022","        218.90","        221.40","        225.85","        221.30","        223.80","        224.40","        224.36","    8664324","          1943934819.20","      46850","    1393958","         16.09"
"CANBK","EQ","17-Mar-2022","        224.40","        230.00","        230.75","        225.05","        225.90","        226.05","        227.35","   10495295","          2386132329.15","      47899","    2766848","         26.36"
"CANBK","EQ","21-Mar-2022","        226.05","        227.30","        228.15","        224.00","        224.05","        224.95","        226.00","    9201763","          2079639481.20","      49835","    2213596","         24.06"
"CANBK","EQ","22-Mar-2022","        224.95","        225.00","        227.10","        220.15","        227.00","        226.00","        223.91","    9686196","          2168865710.45","      45814","    2112682","         21.81"
"CANBK","EQ","23-Mar-2022","        226.00","        227.40","        230.40","        224.30","        224.40","        225.30","        227.30","    8962738","          2037229764.75","      36186","    2007691","         22.40"
"CANBK","EQ","24-Mar-2022","        225.30","        223.40","        227.90","        222.60","        225.50","        225.65","        225.61","    6067113","          1368798122.25","      26813","    1242992","         20.49"
"CANBK","EQ","25-Mar-2022","        225.65","        226.00","        227.90","        223.75","        225.90","        225.30","        225.92","    5907873","          1334724357.00","      29986","     928412","         15.71"
"CANBK","EQ","28-Mar-2022","        225.30","        225.90","        230.15","        222.25","        228.50","        228.70","        226.72","    9254902","          2098245562.75","      45321","    1717211","         18.55"
"CANBK","EQ","29-Mar-2022","        228.70","        229.95","        232.25","        226.30","        227.80","        228.45","        229.43","    9375127","          2150908568.90","      53538","    1857740","         19.82"
"CANBK","EQ","30-Mar-2022","        228.45","        230.60","        231.75","        227.10","        228.00","        228.45","        229.74","    6248735","          1435558053.35","      36663","    1208007","         19.33"
"CANBK","EQ","31-Mar-2022","        228.45","        229.40","        229.60","        226.70","        227.90","        227.75","        228.01","    5027184","          1146243116.05","      28048","    1127311","         22.42"
"CANBK","EQ","01-Apr-2022","        227.75","        227.90","        240.75","        227.10","        239.45","        239.95","        236.38","   13977898","          3304054478.75","      79610","    3286959","         23.52"
